created,latitude,__CLASS__,contract_time,description,adref,id,longitude,salary_is_predicted,title,redirect_url,category.label,category.__CLASS__,category.tag,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,salary_max,salary_min,contract_type
2026-07-26T06:45:56Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Talan est un groupe international qui accompagne ses clients dans leur transformation Data & IA, de bout en bout, en combinant conseil en management et expertise technologique. Avec plus de 6000 collaborateurs sur 5 continents, nous accélérons les transformations de nos clients à travers des partenariats de long terme, en créant un impact mesurable et durable. Notre proposition de valeur repose sur un écosystème d’innovation structuré …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY2OTI2In0.0AWAEXedoajBNF5dbh3BiVmTCSaWZQKDi3JBUmvv0sc,5816466926,-73.588138,0,"Consultant(e) sénior, gestion du changement et efficacité organisationnelle",https://www.adzuna.ca/details/5816466926?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Talan,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:45:43Z,45.544959,Adzuna::API::Response::Job,,Job Description Job Description We are looking for an experienced Senior DevOps Engineer for our client. This is a permanent position that is remote to start with later relocation to Calgary or Winnipeg . Our client is a global enterprise company with a product that you've likely used. This position requires the ability to code as well as perform the duties of a DevOps Engineer. Previous experience as a Software Engineer/Developer will be regarded highly. You Have: 4 years’ experience working a…,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NjczMiIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.OeTDlupqG9nABB0rHBFJjsogamK8fphxCA3F2tjkXuw,5816466732,-73.588138,0,Senior DevOps Engineer,https://www.adzuna.ca/details/5816466732?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,110000.0,85000.0,permanent
2026-07-26T06:45:27Z,45.544959,Adzuna::API::Response::Job,full_time,"Job Description Job Description Company Description MEDFAR Clinical Solutions was founded in 2010 by two aeronautical engineers who realized that the healthcare system was not exploiting the full potential of technology. Supported by a large community of medical experts and focused on clinical success and patient safety, MEDFAR was the first company to certify a cloud-based Electronic Medical Record in Canada: MYLE (Make Your Life Easy). Committed to promoting excellence and effectiveness in he…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NjQ2NyIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.i9S4bcLoimx0uzgMu4I6LdRQ1qMVBWBhiKyhoJ5DM4I,5816466467,-73.588138,0,Senior AI Full Stack Developer (Healthcare - SaaS),https://www.adzuna.ca/details/5816466467?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Medfar,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,permanent
2026-07-26T06:45:27Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Quality Foundations (QF) développe et opère des produits, plateformes et services transversaux permettant d’améliorer la qualité, l’observabilité, la performance et l’exploitation des jeux Ubisoft grâce aux données, à l’analytique et à l’intelligence artificielle. Dans ce contexte, le Lead Technique Data joue un rôle clé dans la définition et l'évolution des fondations de données supportant les différents produits de QF. Le titulaire d…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY2NDUyIn0.JYdodUC8NS4h0YtdKrQM9GWgVnO8449KdhjqkT1XxII,5816466452,-73.588138,0,Chef.fe Technique Données (TGQF),https://www.adzuna.ca/details/5816466452?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Ubisoft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:45:14Z,45.544959,Adzuna::API::Response::Job,,Job Description Job Description We are looking for an experienced Lead Product - Ui/Ux Designer for our client. This is a permanent position that is remote to start with later relocation to Winnipeg . Our client is a global enterprise company with a product that you've likely used. You Will: Lead the design strategy for multiple teams/departments Work with key stakeholders to identify and analyze opportunities to improve our products Ensure a healthy pipeline of mid-longer team initiatives that…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY2MTc4In0.gdYcFiyO9fiwHrBgXaz9yvUDT-dKpuD70kl_it3aOOc,5816466178,-73.588138,0,Lead UI/UX Designer,https://www.adzuna.ca/details/5816466178?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,100000.0,90000.0,permanent
2026-07-26T06:45:06Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Company Description For over 40 years, LGI Healthcare Solutions has built software that healthcare organizations depend on. AI is now at the heart of that work — not as a destination, but as the engine behind our next generation of mission-critical solutions and our enduring mission: helping healthcare organizations perform at their best. We're looking for exceptional people who are passionate about technology, relentless in their standards, and driven to push wh…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY1OTgwIn0.tdE8uC3-UmwW4ETgO1K2XVcJJpRIJDCThlNc5vgfXSo,5816465980,-73.588138,0,Senior Business Analyst,https://www.adzuna.ca/details/5816465980?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,LGI Healthcare Solutions Santé Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:45:06Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Ubisoft est un·e chef·fe de file mondial·e dans l’industrie du jeu vidéo, avec des équipes partout dans le monde qui créent des expériences originales et mémorables, d’Assassin’s Creed et Rainbow Six à Just Dance et bien plus encore. Nous sommes convaincu·e·s que la diversité des perspectives permet aux joueur·euse·s comme aux équipes de s’épanouir. Si vous êtes passionné·e par l’innovation et par le fait de repousser les limites du di…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NTk4NiIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.yD3rYYHCPU0yQZzuwPk0RrEhwCerK8VHRtUJKBUdTGI,5816465986,-73.588138,0,Développeur.euse de données IA Sénior,https://www.adzuna.ca/details/5816465986?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Ubisoft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:59Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Company Description Ubisoft is a global leader in gaming with teams across the world creating original and memorable gaming experiences, from Assassin's Creed, Rainbow Six to Just Dance and more. We believe diverse perspectives help both players and teams thrive. If you're passionate about innovation and pushing entertainment boundaries, join our journey and help us create the unknown! Job Description As a Senior Character Rigger at Ubisoft Montreal, you will cre…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NTgzNSIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.o7kjdLDBjL5rfboonmZIPV8fJm2BByQw0gqyfwCqC0A,5816465835,-73.588138,0,Senior Character Rigger - [Assassin's Creed: Codename Invictus],https://www.adzuna.ca/details/5816465835?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Ubisoft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:51Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Talan est un groupe international qui accompagne ses clients dans leur transformation Data & IA, de bout en bout, en combinant conseil en management et expertise technologique. Avec plus de 6000 collaborateurs sur 5 continents, nous accélérons les transformations de nos clients à travers des partenariats de long terme, en créant un impact mesurable et durable. Notre proposition de valeur repose sur un écosystème d’innovation structuré …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NTYyNiIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0._zuK6yiv1_wolmYXL4y3UnO_IV4EbZ_2we1-F9QvIqM,5816465626,-73.588138,0,"Conseiller(ère) fonctionnel(le) finance, Microsoft BC | Functional Consultant finance, Microsoft BC",https://www.adzuna.ca/details/5816465626?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Talan,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:46Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Salary: We are currently seeking a Director of Professional Services in Montreal, Quebec who is an exceptional leader with a proven ability for providing leadership, direction and mentorship to the team. The Director of Professional Services will be responsible for leading and directing all implementation efforts from project conception to completion extending to support. You will manage all aspects of client on-boarding, Sales hand-off to delivery, consulting pr…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NTQxOCIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.CtfDTAaOC6RYJTz5K29LQ0VnsIqJVezWVxy3Y5GDfOY,5816465418,-73.588138,0,Director of Professional Services,https://www.adzuna.ca/details/5816465418?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Solutions Metrix,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:38Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description ( * English to follow*) À propos d'Onomatic Onomatic est une entreprise spécialisée dans les plateformes d'orchestration de l'automatisation qui révolutionne le fonctionnement des entrepôts, des centres de distribution et des opérations de fabrication. Nous proposons une couche d'exécution unifiée qui relie et orchestre en temps réel la robotique, les systèmes d'automatisation, les opérateurs et les logiciels d'entreprise, permettant ainsi des flux de travail plu…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY1MjMwIn0.jAPvwo0YWUOK-STdClgCMN4jvBErIltYU6ri_QegD7U,5816465230,-73.588138,0,Consultant(e) en implantation principal // Senior implementation consultant,https://www.adzuna.ca/details/5816465230?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Onomatic,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:37Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Depuis plus de 40 ans, LGI développe des solutions logicielles en santé. Aujourd'hui, l'IA est au cœur de notre façon de développer et s'intègre dans la prochaine génération de nos solutions — pas une finalité, mais le levier pour contribuer à la mission qui nous anime : améliorer la performance des établissements de soins de santé. On cherche des talents exceptionnels — passionnés de technologie, curieux par nature, exigeants par conv…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY1MTkwIn0.cTglKFgfCmdaIqTZ8hwb2As-iyptVqDadBxiMtxKMQI,5816465190,-73.588138,0,"Développeur(euse), Automatisation (ARP pour le secteur de la santé)",https://www.adzuna.ca/details/5816465190?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,LGI Healthcare Solutions Santé Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:24Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Alteo is looking for an IT Operation Incident Officer for a permanent position based in Montreal. Your main role will be to contribute to the smooth technical running of operations, recommending and implementing methodological and technical solutions to optimize and guarantee the smooth running of operations, while ensuring compliance with processes and regulations. Responsibilities: > Participate in defining procedures to ensure service performance Participate i…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NDkxMCIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.MNuLTXSzDpKS4Vw_eP3dk1GzCF0kMIdgyax8Kf_3TzE,5816464910,-73.588138,0,IT Operation Incident Officer [4948],https://www.adzuna.ca/details/5816464910?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Alteo,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,permanent
2026-07-26T06:44:22Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Depuis plus de 40 ans, LGI développe des solutions logicielles en santé. Aujourd'hui, l'IA est au cœur de notre façon de développer et s'intègre dans la prochaine génération de nos solutions, pas une finalité, mais le levier pour contribuer à la mission qui nous anime : améliorer la performance des établissements de soins de santé. On cherche des talents exceptionnels, passionnés de technologie, curieux par nature, exigeants par convic…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NDg3OCIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.fNQTIdjwrtmqHP39Jn95csePv3bb09yOKAwhrtxxxYQ,5816464878,-73.588138,0,Développeur(euse) augmenté(e) IA (Full Stack - Équipe Innovation),https://www.adzuna.ca/details/5816464878?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,LGI Healthcare Solutions Santé Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:19Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Company Description Ubisoft is a global leader in gaming with teams across the world creating original and memorable gaming experiences, from Assassin’s Creed, Rainbow Six to Just Dance and more. We believe diverse perspectives help both players and teams thrive. If you’re passionate about innovation and pushing entertainment boundaries, join our journey and help create the unknown! Job Description As a Network Programmer at Ubisoft Montreal, you'll have direct i…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY0ODAwIn0.BiCdP9yiR7etxoT_sDOfVac61gIOU_XDumybe2IGWqw,5816464800,-73.588138,0,Network Programmer,https://www.adzuna.ca/details/5816464800?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Ubisoft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:44:19Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description We are looking for an experienced Senior C++ Software Engineer for our client. This is a permanent position that is remote . Our client is a B.C based tech company enjoying substantial growth. The work will be heavily related to developing and implementing new features for an SDK. You Have: 5 years’ experience developing complex software projects and applications, with a strong proficiency in C/C++ development. A degree in Computer Science. Masters is preferred. …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NDgwNiIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.jLlPbrLrR78q28-CmuoHr3j2Okh_BaLoob3FdOEVBFo,5816464806,-73.588138,0,Senior C++ Software Engineer,https://www.adzuna.ca/details/5816464806?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,150000.0,120000.0,permanent
2026-07-26T06:43:48Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description La dynamique de votre équipe : Rattaché(e) au responsable senior des services partagés CX, l’analyste des opérations (spécialisé(e) en finance) joue un rôle clé dans la promotion d’une prise de décision fondée sur les données, de la performance opérationnelle et de la visibilité financière au sein de l’organisation. Ce poste allie une expertise opérationnelle à un sens aigu des finances, permettant ainsi aux équipes de mieux comprendre les facteurs de coûts, d’am…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2NDIyMSIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.55jqIWmQE6g8w_Dw_3FGGTLx1HzSnvZgd0Dni_M1Ng4,5816464221,-73.588138,0,Analyste des opérations / Operations Analyst,https://www.adzuna.ca/details/5816464221?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Genetec,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:43:40Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Senior Neural Network Kernel Software Development Engineer Our client is making substantial investments in software to enhance the seamless deployment of neural networks on their hardware, streamlining the experience for researchers and developers. The focus involves the optimization of various common neural networks for optimal performance on architectures, facilitated by the software optimization tool flow. We are seeking software developers who are driven and …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDY0MDk1In0.y8KH5tPykmEIecyHWTy9tgPOY3cP-rSFbiRLADoWVLc,5816464095,-73.588138,0,Senior Neural Network Kernel Software Development Engineer,https://www.adzuna.ca/details/5816464095?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Targeted Talent,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,140000.0,110000.0,
2026-07-26T06:43:11Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Ubisoft est une référence mondiale du jeu vidéo, avec des équipes réparties aux quatre coins du monde qui créent des expériences de jeu originales et mémorables, de Assassin’s Creed à Rainbow Six en passant par Just Dance et bien d’autres encore. Nous croyons que la diversité des points de vue fait progresser à la fois les joueurs et les équipes. Si vous êtes passionné·e par l’innovation et que vous souhaitez repousser les limites du d…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2MzUyMCIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.uo9fbrfuVnTwK5bDNGZwzlc3cRCFa6HiShKMgYuXRuk,5816463520,-73.588138,0,Créateur.rice de systèmes animables (Rigger Sénior) - [Assassin's Creed: Codename Invictus],https://www.adzuna.ca/details/5816463520?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Ubisoft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:42:47Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Who are we? Centro is an international product development company with over 15 years of expertise in web development, commercial design, affiliate, and online marketing. Our diverse and talented team operates across various countries, including the USA, Canada, Cyprus, Ukraine, Poland, Georgia, and more. Our project is the original home of independent creators producing niche digital content. What you’ll be working on: Apply Agile and Scrum principles in day-to-…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2MzA1NCIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.DycSDCr7C0Qgsu19PP1NOdnuuezvY-NC7q8poWcyx6Q,5816463054,-73.588138,0,AI-First Product Manager,https://www.adzuna.ca/details/5816463054?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Centro.team,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:42:40Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Talan est un groupe international qui accompagne ses clients dans leur transformation Data & IA, de bout en bout, en combinant conseil en management et expertise technologique. Avec plus de 6000 collaborateurs sur 5 continents, nous accélérons les transformations de nos clients à travers des partenariats de long terme, en créant un impact mesurable et durable. Notre proposition de valeur repose sur un écosystème d’innovation structuré …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2Mjk0MyIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.x6rfV0cSSYsd7QgG8LHL0QFXXrowLMHYcpxf1rxBYVI,5816462943,-73.588138,0,Consultant(e) senior finance ERP Dynamics | Senior ERP Dynamics Finance Consultant,https://www.adzuna.ca/details/5816462943?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Talan,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:42:10Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Aperçu du poste : La clé de ce poste réside dans la capacité à comprendre et à évaluer clairement le marché en constante évolution du contrôle d'accès, à acquérir une connaissance approfondie et à communiquer la valeur et les fonctionnalités de l'ensemble du portefeuille de solutions de contrôle d'accès de Genetec, ainsi qu'à mobiliser les différentes parties prenantes au sein de l'organisation mondiale pour assurer le succès du produit. Votre journée en un coup …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDYyNDI1In0.zUW7V4r1kE4R9xR9oPpklIBp-0uALoZEvbgTAFHZA00,5816462425,-73.588138,0,Gestionnaire de ligne de produit / Product Line Manager - Access Control,https://www.adzuna.ca/details/5816462425?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Genetec,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:41:49Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Company Description Join the journey! Our mission is to be the preferred airline of our customers and our team. Open-mindedness, concern for others, intelligence at work, and above all, a good dose of fun allow us to achieve great things every day. Our commitment has earned us the title of best leisure airline in the world several times, and this is just the beginning. Want to join us? You will have the chance to enjoy exclusive travel privileges to explore the w…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2MjA4OSIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.L9izJtmjjmPPSI2iA0iD0CXdQkXyUcpKqER5gMaeqzU,5816462089,-73.588138,0,Business Systems Analyst,https://www.adzuna.ca/details/5816462089?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Transat Tours Canada,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:41:27Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description La dynamique de votre équipe : Nous recherchons un·e Développeur·se logiciel senior possédant une expertise approfondie de Microsoft Dynamics 365, de la Power Platform et des technologies d’intégration Azure. Dans ce rôle, vous concevrez et mettrez en œuvre des solutions évolutives et sécurisées au sein de l’écosystème d’entreprise Microsoft — en jouant un rôle clé dans l’architecture, la stratégie d’intégration et le leadership technique. Votre journée en un cou…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDYxNTAyIn0.qtYdPNETyT9UVTM0JoBiBUmhIFC2dpnSJ5kIc-K1tVs,5816461502,-73.588138,0,Développeur(euse) logiciel senior / Senior Software Developer,https://www.adzuna.ca/details/5816461502?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Genetec,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:41:26Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Vidéotron, l’une des principales entreprises de télécommunication au Canada, entretient un lien unique et privilégié avec la population et est d’ailleurs tenue en haute estime par ces client·es étant l’entreprise de télécommunication la plus admirée des Québécois·es. Travailler chez Vidéotron c’est se joindre à une entreprise à la fine pointe de la technologie en croissance constante. C’est aussi se joindre à des équipes chevronnées, m…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDYxNDgzIn0.n88YJKCpdXR208YzBM5cG09NFX1FBIqVct2dYzNM4bw,5816461483,-73.588138,0,Stagiaire informatique,https://www.adzuna.ca/details/5816461483?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Videotron,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:40:53Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Company Description Ubisoft is a global leader in gaming with teams across the world creating original and memorable gaming experiences, from Assassin’s Creed, Rainbow Six to Just Dance and more. We believe diverse perspectives help both players and teams thrive. If you’re passionate about innovation and pushing entertainment boundaries, join our journey and help create the unknown! Job Description As a Special Effects Artist at Ubisoft Montreal, you will create …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDYwOTc5In0.tnfp1a66yghJ1r16Yu2sbr0awD6q6wSkz-MrTPt4XmE,5816460979,-73.588138,0,Special Effects Artist,https://www.adzuna.ca/details/5816460979?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Ubisoft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,contract
2026-07-26T06:40:45Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Company Description Ubisoft is a global leader in the video game industry, with teams around the world creating original and memorable experiences, from Assassin’s Creed and Rainbow Six to Just Dance and much more. We believe that diverse perspectives allow both players and teams to thrive. If you’re passionate about innovation and pushing the boundaries of entertainment, join us and help shape the future! Job Description What You’ll Do The person in this role wi…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjQ2MDg0MyIsInMiOiJ1bm5acWZDTThSRzhKTXl4YlJyYzdRIn0.QSx1YKubpnNRJtM7y2p_art4ZWmI2VHGytKxMKrmwGs,5816460843,-73.588138,0,Product Manager - Compass,https://www.adzuna.ca/details/5816460843?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Ubisoft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-26T06:40:20Z,45.544959,Adzuna::API::Response::Job,,"Job Description Job Description Description de l'entreprise Depuis plus de 40 ans, LGI développe des solutions logicielles en santé. Aujourd'hui, l'IA est au cœur de notre façon de développer et s'intègre dans la prochaine génération de nos solutions — pas une finalité, mais le levier pour contribuer à la mission qui nous anime : améliorer la performance des établissements de soins de santé. On cherche des talents exceptionnels — passionnés de technologie, curieux par nature, exigeants par conv…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW5uWnFmQ004Ukc4Sk15eGJScmM3USIsImkiOiI1ODE2NDYwNDcwIn0.Qu9CLPqhckmgmw_0wTZgcEOa0OD0TiRxoY0ORWzSRC8,5816460470,-73.588138,0,Analyste d'affaires principal(e),https://www.adzuna.ca/details/5816460470?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,LGI Healthcare Solutions Santé Inc.,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
