salary_is_predicted,created,redirect_url,title,longitude,adref,__CLASS__,description,id,latitude,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,category.tag,category.label,category.__CLASS__,salary_max,salary_min,contract_type,contract_time
0,2026-07-26T22:00:19Z,https://www.adzuna.ca/details/5817014828?utm_medium=api&utm_source=e90db681,Data Center Technician - Canada - Boucherville - On-site,-73.443048,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzAxNDgyOCIsInMiOiJVSmY0WC0tTThSR0dnT19uMHJtZGlRIn0.v9c9K03gWW79OMJ-c_NojsiJ_STwfK60JOQK18iX37M,Adzuna::API::Response::Job,"About the Role Join our team as a Data Center Technician in Boucherville, Canada . This is a freelance, on-site position where you'll support critical infrastructure at world-class data center facilities. Compensation & Benefits C$55,000-70,000/year (CAD annual) Comprehensive benefits package including: Health, dental, and vision insurance Paid time off and holidays Professional development allowance Certification sponsorship Work Schedule Freelance permanent position Standard business hours wi…",5817014828,45.60017,Adzuna::API::Response::Location,"Boucherville, Champlain","['Canada', 'Québec', 'Montérégie', 'Champlain', 'Boucherville']",Adzuna::API::Response::Company,RM Staffing B.V.,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,contract,
0,2026-07-26T22:00:17Z,https://www.adzuna.ca/details/5817014817?utm_medium=api&utm_source=e90db681,Data Center Technician - Canada - Saint-Laurent - On-site,-73.695868,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpmNFgtLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE3MDE0ODE3In0.1yJpQQ4F9VMqXRAmrkXxzsq7Xc7NATVo0TpKfWGsf6I,Adzuna::API::Response::Job,"About the Role We are seeking an experienced Data Center Technician for freelance/contract work in Saint-Laurent, Canada . This is an on-site position supporting mission-critical infrastructure at premier data center facilities. Compensation C$26-36/hr (CAD hourly) Rates vary based on experience level and project complexity. Emergency and after-hours work may qualify for premium rates. Engagement Type Contract/Freelance basis Flexible scheduling available Project-based or ongoing support Remote…",5817014817,45.510526,Adzuna::API::Response::Location,"Saint-Laurent, Montréal","['Canada', 'Québec', 'Montréal', 'Saint-Laurent']",Adzuna::API::Response::Company,RM Staffing B.V.,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T22:00:16Z,https://www.adzuna.ca/details/5817014810?utm_medium=api&utm_source=e90db681,Data Center Technician - Canada - Montreal - On-site,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpmNFgtLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE3MDE0ODEwIn0.7pPZ2TNzWB1XELFTIxvN6OR8HPlmKw30MFitTJUSyx8,Adzuna::API::Response::Job,"About the Role We are seeking an experienced Data Center Technician for freelance/contract work in Montreal, Canada . This is an on-site position supporting mission-critical infrastructure at premier data center facilities. Compensation C$26-36/hr (CAD hourly) Rates vary based on experience level and project complexity. Emergency and after-hours work may qualify for premium rates. Engagement Type Contract/Freelance basis Flexible scheduling available Project-based or ongoing support Remote hand…",5817014810,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,RM Staffing B.V.,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,contract,
0,2026-07-26T21:21:31Z,https://www.adzuna.ca/details/5816993897?utm_medium=api&utm_source=e90db681,Babysitter wanted for childcare in Montreal,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjk5Mzg5NyIsInMiOiJVSmY0WC0tTThSR0dnT19uMHJtZGlRIn0.CuroIa1uHBdINmaXtMUhOa-g32rks-UBSDKG1dXQiw8,Adzuna::API::Response::Job,"Bonjour! Nous sommes une petite famille de deux. Je suis la tante et tutrice de ma nice de 8 ans, qui vit avec moi temps plein. Cest une enfant curieuse, gentille, crative et pleine dnergie. Elle aime les jeux de socit, les bricolages, les animaux et les activits extrieures. Je recherche une gardienne de confiance, bienveillante et responsable pour des besoins occasionnels, principalement en soire ou certaines fins de semaine. Jaimerais trouver une personne qui aime rellement passer du temps av…",5816993897,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Sitly,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,part_time
0,2026-07-26T19:22:29Z,https://www.adzuna.ca/details/5816875663?utm_medium=api&utm_source=e90db681,"Manager, Delivery Lead / Project Manager - Gen AI and Software Delivery",-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjg3NTY2MyIsInMiOiJVSmY0WC0tTThSR0dnT19uMHJtZGlRIn0.KOjbhV5fvQYQblGYvYmFJXGn5FBu4lDuyHhh6NCQdl4,Adzuna::API::Response::Job,"Overview At KPMG in Canada, our people bring their unique perspectives to Canada's most important challenges. Here, you can build momentum that reaches beyond our business, develop skills for the future, and take ownership of your career with support at every stage. Join a firm where your career can make a difference. Our Gen AI and Software Delivery team helps clients modernize the way software is planned, built, tested, delivered, and operated. We combine delivery discipline, technical depth,…",5816875663,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,KPMG,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,
0,2026-07-26T19:22:14Z,https://www.adzuna.ca/details/5816872379?utm_medium=api&utm_source=e90db681,Cherchons une assistante maternelle / nounou à Salaberry-de-Valleyfield North - J6S,-74.1121,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpmNFgtLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODcyMzc5In0.WBRDAa2yR2IyD5EN19Y1qpwWogC6qX-GbzDpHNc1X_E,Adzuna::API::Response::Job,Nous cherchons nounou et assistante maternelle à Salaberry-de-Valleyfield North (J6S) pour mise en contact avec des familles cherchant une garde d’enfant. Renseignez votre profil via notre site internet. Merci!,5816872379,45.270596,Adzuna::API::Response::Location,"Salaberry-de-Valleyfield, Beauharnois-Salaberry","['Canada', 'Québec', 'Montérégie', 'Beauharnois-Salaberry', 'Salaberry-de-Valleyfield']",Adzuna::API::Response::Company,topnanny.net,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,
0,2026-07-26T18:04:27Z,https://www.adzuna.ca/details/5816841299?utm_medium=api&utm_source=e90db681,"Développeur front-end, Marketing web / Frontend Developer, Marketing Web",-73.5742,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpmNFgtLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODQxMjk5In0.zQFV_bMQzXYu8VKM0XIsAE5mL4N9s75JTsTyiCyuVoo,Adzuna::API::Response::Job,"Chez Explorance, nous croyons que chaque expérience compte. Nos solutions aident les organisations à recueillir des commentaires pertinents, à découvrir des informations exploitables et à favoriser l'amélioration continue. Dans le cadre de notre expansion numérique, nous recherchons un développeur front-end passionné et techniquement compétent, spécialisé en expérience web marketing, pour prendre en charge et faire évoluer notre site web institutionnel. Ce poste est idéal pour une personne qui …",5816841299,45.50053,Adzuna::API::Response::Location,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Company,Explorance,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,full_time
0,2026-07-26T18:04:00Z,https://www.adzuna.ca/details/5816840852?utm_medium=api&utm_source=e90db681,Front End Developer,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpmNFgtLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODQwODUyIn0.Ex0F0Pypr_FMtATYpzX527x_1WbgYMBeki2ZqGruN6o,Adzuna::API::Response::Job,Front End Developer (M/F/D) Montréal | Permanent Contract | Full-Time Are you an Front End Developer or would you like to become one? We are looking for a Frond End Web Developer to join our growing team. The chose candidate will actively participate in the development of the web user interface of the Power Intelligence cloud-based solution. What will your role be? Develop digital training solutions; Participate in design and code reviews; Contribute to technical documentation; Code in Angular/…,5816840852,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T18:03:24Z,https://www.adzuna.ca/details/5816840245?utm_medium=api&utm_source=e90db681,AI Programmer,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjg0MDI0NSIsInMiOiJVSmY0WC0tTThSR0dnT19uMHJtZGlRIn0.GFfPNLCUj-cff4eFPfall7MEAz3LzT88uYFRbwbJmfw,Adzuna::API::Response::Job,"WHAT MAKES US EPIC? At the core of Epic’s success are talented, passionate people. Epic prides itself on creating a collaborative, welcoming, and creative environment. Whether it’s building award-winning games or crafting engine technology that enables others to make visually stunning interactive experiences, we’re always innovating. Being Epic means being a part of a team that continually strives to do right by our community and users. We’re constantly innovating to raise the bar of engine and…",5816840245,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Epic Games,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,
0,2026-07-26T18:02:58Z,https://www.adzuna.ca/details/5816839803?utm_medium=api&utm_source=e90db681,Bilingual Automotive Fixed Ops Specialist - Training and Implementation,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgzOTgwMyIsInMiOiJVSmY0WC0tTThSR0dnT19uMHJtZGlRIn0.nGxqqbxL56Nugw6mKE2I8k42GncRPVYNirEV66rYbs4,Adzuna::API::Response::Job,"Version française ci-dessousCompany Name:PBS SystemsJob Location: Remote (Montreal area)Job Type:Full-time, PermanentNo. of Openings:1Job Requirement(s):Bilingual (FR-EN); Travel within North America approx. 2 weeks per monthInternal Job Title:DTO Bilingual Trainer – Fixed OpsReports To:Team Lead, DTO Fixed Ops PBS is the fastest growing “All Inclusive Business Platform” vendor in North America and we’ve only just begun! PBS has been transforming how people buy and service cars for almost 40 ye…",5816839803,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,PBS Systems,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T18:02:57Z,https://www.adzuna.ca/details/5816839781?utm_medium=api&utm_source=e90db681,Bilingual Automotive Fixed Ops Specialist - Training and Implementation,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUpmNFgtLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODM5NzgxIn0.759t6yHLLSRt-QQocdRleOOeOnJH58TAb8hKqM14ibw,Adzuna::API::Response::Job,"Version française ci-dessous Company Name: PBS Systems Job Location: Remote (Montreal area) Job Type: Full-time, Permanent No. of Openings: 1 Job Requirement(s): Bilingual (FR-EN); Travel within North America approx. 2 weeks per month Internal Job Title: DTO Bilingual Trainer – Fixed Ops Reports To: Team Lead, DTO Fixed Ops PBS is the fastest growing “All Inclusive Business Platform” vendor in North America and we’ve only just begun! PBS has been transforming how people buy and service cars for…",5816839781,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,PBS Systems,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T18:02:48Z,https://www.adzuna.ca/details/5816839625?utm_medium=api&utm_source=e90db681,Project Coordinator - ERP Implementation,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgzOTYyNSIsInMiOiJTQnphWU8tTThSR0dnT19uMHJtZGlRIn0.SScSbKi7FepqvKzb0_xftpWknNuDwGZ42UoTuGwPplQ,Adzuna::API::Response::Job,"Project Coordinator - ERP Implementation (M/F/D) Montréal | Permanent Contract | Full-Time Are you a project coordinator or would you like to become one? If your answer is yes, it’s your lucky day as we are looking for a dynamic and talented person to join our team in Montréal! What will your role be? In this project, your main responsibilities will be: Making sure that your team has the tools they need to execute the project; Creating a project schedule, with milestones, due dates and estimate…",5816839625,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,contract,full_time
0,2026-07-26T18:01:16Z,https://www.adzuna.ca/details/5816837975?utm_medium=api&utm_source=e90db681,Architecte d'entreprise TI,-73.658836,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgzNzk3NSIsInMiOiJTQnphWU8tTThSR0dnT19uMHJtZGlRIn0.DGJvWsB_g_4k9REWtiQ_YZKu4MfEeZI2FLXLC0-A60c,Adzuna::API::Response::Job,"Chez Pharmascience TI, chaque rôle s’inscrit dans un cadre clair : Plan , Build , Run ou Secure . Le Plan définit le bon parc technologique pour répondre à la stratégie d’affaires; le Build le livre; le Run le maintient opérationnel et adapté aux besoins ; le Secure le maintient sécurisé et conforme. Cette structure existe parce qu’une imputabilité claire génère des résultats. Chaque pilier et chaque rôle qui s’y inscrit, est responsable d’une contribution distincte et mesurable, au service d’u…",5816837975,45.498998,Adzuna::API::Response::Location,"Mont-Royal, Montréal","['Canada', 'Québec', 'Montréal', 'Mont-Royal']",Adzuna::API::Response::Company,Pharmascience,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,full_time
0,2026-07-26T18:01:09Z,https://www.adzuna.ca/details/5816837865?utm_medium=api&utm_source=e90db681,Bilingual Client Implementation Specialist / Spécialiste de l'implémentation client bilingue,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODM3ODY1In0.8Yzt66qCbb_Bqv_da4NBRo1Juru9-0hgROSQTvbhVXs,Adzuna::API::Response::Job,"Interested in a role that puts you at the heart of the client experience? This role is for you if you enjoy meeting clients face-to-face and are ready to spend 50-75% of your time on the road across Canada and the US. We’re looking for a skilled professional who’s confident leading onboarding sessions, solving problems on-site, and making sure our clients feel supported every step of the way. Who we are : Kimoby is a fast-growing SaaS company serving the automotive industry with solutions that …",5816837865,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Kimoby,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,full_time
0,2026-07-26T18:00:56Z,https://www.adzuna.ca/details/5816837629?utm_medium=api&utm_source=e90db681,BI Analyst W/M,-74.043014,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODM3NjI5In0.VCauM8rnYg2KVFbcb2NhdfmnEMuEs3SX5nUrG7mpLcM,Adzuna::API::Response::Job,"BI Analyst W/M Permanent position | Full-Time | Mirabel (QC) Are you a BI Analyst or would you like to become one? If your answer is yes, it’s your lucky day as we are looking for a dynamic and talented person to join our team in Montréal! What will your role be? In this project, your main responsibilities will be: ● Create SQL database; ● Review and validate data; ● Develop policies and procedures for the collection and analysis of data; ● Cooperate with IT department to deploy software and ha…",5816837629,45.649659,Adzuna::API::Response::Location,"Mirabel, Laurentides","['Canada', 'Québec', 'Laurentides', 'Mirabel']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:59:48Z,https://www.adzuna.ca/details/5816836413?utm_medium=api&utm_source=e90db681,Integration Architect,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgzNjQxMyIsInMiOiJTQnphWU8tTThSR0dnT19uMHJtZGlRIn0.v0msCxx7ds2eX65pKTmXAX1-cCo7z-isaKDSkMibeO4,Adzuna::API::Response::Job,"Position Description: Contribute to the success of strategic initiatives at the heart of a constantly evolving Agile environment! CGI Montréal is looking for an Integration Architect to design and implement scalable, high-performance integrations across our enterprise systems. If you enjoy combining architectural leadership with hands-on development and have expertise with the Google Cloud Platform (GCP), Java microservices, and API management, CGI offers you an exciting opportunity to make a t…",5816836413,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,CGI,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,full_time
0,2026-07-26T17:59:35Z,https://www.adzuna.ca/details/5816836171?utm_medium=api&utm_source=e90db681,Lab Technician,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODM2MTcxIn0.WtQz3ZXBWkfRkH3dwdPb7Unol10QD802pBDmI__YWkU,Adzuna::API::Response::Job,"Lab Technician (M/F/D) Montréal | Permanent Contract | Full-Time Are you a Lab Technician or would you like to become one? If your answer is yes, it’s your lucky day as we are looking for a dynamic and talented person to join our team in Montréal! What will your role be? In this project, you will: Coordinate different contributors to get the project completed as per requirement. Plan, elaborate, design, supervise all tasks related to lab setup, maintenance and end of life. Be required to config…",5816836171,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:59:26Z,https://www.adzuna.ca/details/5816835949?utm_medium=api&utm_source=e90db681,Senior Mixed Reality Developer - Healthcare,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODM1OTQ5In0.ge5NhX8LnR1cp2T_AXJLtkf-JQRnmUDEg3Ub6NHrBdo,Adzuna::API::Response::Job,"Senior Mixed Reality Developer - Healthcare (M/F/D) Montréal | Permanent Contract | Full-Time Are you a Mixed Reality Developer or would you like to become one? Scalian is looking for a passionate Senior Mixed Reality Developer who is interested in building the next generation of innovative products within the R&D engineering department. What will your role be? The Mixed Reality developer will be involved with several of the company’s mixed reality products suite, including the patient simulato…",5816835949,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:58:24Z,https://www.adzuna.ca/details/5816834508?utm_medium=api&utm_source=e90db681,Compliance Analyst/ Analyste conformité,-73.57782,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODM0NTA4In0.FBD22x8Vp3lKwt8AaP57KZ51HjXpxa68kBuJ7fC8h10,Adzuna::API::Response::Job,"Company overview (Français à suivre) Intercash is a leading global provider of payments and financial services specializing in card issuing and card program management technology and services. Intercash’s technology and service suite span across North America, South America, Europe and Asia Pacific. With a growing portfolio of global businesses partnering with Intercash to support their mass global payment needs, and with the team of young and experienced professionals who have led the way to t…",5816834508,45.49915,Adzuna::API::Response::Location,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Company,Complete Solution Payments Inc.,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,full_time
0,2026-07-26T17:58:05Z,https://www.adzuna.ca/details/5816834039?utm_medium=api&utm_source=e90db681,Microsoft Azure Integration Developer,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgzNDAzOSIsInMiOiJTQnphWU8tTThSR0dnT19uMHJtZGlRIn0.Wo5tyLA2KtbLRClfvwqk3lH7fAW8w3zj_dCbmkiu8d0,Adzuna::API::Response::Job,"Microsoft Azure Integration Developer (M/F/D) Montréal | Permanent Contract | Full-Time What will your role be? You will develop system integrations, using Microsoft Azure Integration Services to connect a mixture of on-premises, SaaS, and cloud-hosted applications. Create RESTful web services and APIs to transmit data between applications. Develop integration solutions, including REST APIs, Event Driven/Queue based integrations and service orchestrations. Assist with integration solutions plan…",5816834039,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:58:04Z,https://www.adzuna.ca/details/5816834034?utm_medium=api&utm_source=e90db681,IT Service Desk Technician M/F,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODM0MDM0In0.a5U1LU4fuxRC1-XvREVmIwuS8wtvvUklcEptmgFxyWw,Adzuna::API::Response::Job,"IT Service Desk Technician M/F Permanent position | Full-Time | Montreal (QC) Are you an IT Service Desk technician or would you like to become one? If your answer is yes, it’s your lucky day as we are looking for a dynamic and talented person to join our team! What will your role be? In this project, your main responsibilities will be: ▪ Respond, research, resolve, assign and escalate end-user requests. ▪ Document customer interactions using ticket management software. ▪ Manage access requests…",5816834034,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:57:04Z,https://www.adzuna.ca/details/5816832769?utm_medium=api&utm_source=e90db681,IT Functional Analyst W/M,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgzMjc2OSIsInMiOiJTQnphWU8tTThSR0dnT19uMHJtZGlRIn0.y6nq7mLhA8VYSu-0FVsSu1WtxYMbkWZLBn-GCH3XD_o,Adzuna::API::Response::Job,"IT Functional Analyst W/M Permanent position | Full-Time | Montreal (QC) Are you a IT Functional Analyst W/M or would you like to become one? If your answer is yes, it’s your lucky day as we are looking for a dynamic and talented person to join our team in Montréal! What will your role be? You will work in a multidisciplinary team of solution architects, analyst and developers, lead analysis, design, evaluation, modification, testing and implementation of system components. In this project, you…",5816832769,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:57:03Z,https://www.adzuna.ca/details/5816832760?utm_medium=api&utm_source=e90db681,Architecte Réseau (Network Architect),-73.579237,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODMyNzYwIn0.xDvmQ4EY0vrnMJiyMG0nNNZQszin6SIz92ymk6I8KdM,Adzuna::API::Response::Job,Langue requise : Français et anglais (bilingue) Heures de travail par semaine : 40 heures par semaine Type de poste : Hybride – Minimum 2 jours/semaine sur site à Dorval (Montréal) Durée de la mission : 12 mois À propos du poste Notre client est à la recherche d'un Architecte Réseau senior capable de définir la vision stratégique de son environnement réseau tout en demeurant fortement impliqué dans la livraison des initiatives technologiques. Vous serez responsable de l'architecture réseau d'en…,5816832760,45.515359,Adzuna::API::Response::Location,"Outremont, Montréal","['Canada', 'Québec', 'Montréal', 'Outremont']",Adzuna::API::Response::Company,Xideral,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,contract,
0,2026-07-26T17:56:15Z,https://www.adzuna.ca/details/5816831881?utm_medium=api&utm_source=e90db681,IT Security Specialist W/M,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODMxODgxIn0.ONvQPuXcmHj6LkuXJ_zluwvrv8lShA2Cy69qHGIa29M,Adzuna::API::Response::Job,"IT Security Specialist W/M Permanent position | Full-Time | Montreal (QC) Are you a IT Security Specialist W/M or would you like to become one? If your answer is yes, it’s your lucky day as we are looking for a dynamic and talented person to join our team in Montréal! What will your role be? In this project, your main responsibilities will be: Act as spokesperson and expert in information security, risks management and compliance to support all business units before and during their projects Pr…",5816831881,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:55:52Z,https://www.adzuna.ca/details/5816831452?utm_medium=api&utm_source=e90db681,Field Service Technician (Copier/Printer Repair),-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODMxNDUyIn0.koIs5QG1lTt0SEXbnAIctRmV7xN0RLE1UgcNG6rt9nU,Adzuna::API::Response::Job,"JOB SUMMARY & SCOPE Provide service and support for Peak Technologies supported equipment, in a timely manner, including, but not limited to, installations, repair, preventative maintenance, calibration and sales support. Maintain an organized, proactive system of territory management, utilizing current management reports and data provided. Demonstrate the ability to develop contingency and effective support plans for necessary guidance from senior peers. Continually evaluate and implement effi…",5816831452,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Peak Technologies,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,
0,2026-07-26T17:54:54Z,https://www.adzuna.ca/details/5816830350?utm_medium=api&utm_source=e90db681,Senior Producer,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0J6YVlPLU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODE2ODMwMzUwIn0.U2DXyfszU8n618Kq-GUKCQCl3kn-mB6azcda1X9iVPo,Adzuna::API::Response::Job,"WHAT MAKES US EPIC? At the core of Epic’s success are talented, passionate people. Epic prides itself on creating a collaborative, welcoming, and creative environment. Whether it’s building award-winning games or crafting engine technology that enables others to make visually stunning interactive experiences, we’re always innovating. Being Epic means being a part of a team that continually strives to do right by our community and users. We’re constantly innovating to raise the bar of engine and…",5816830350,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Epic Games,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,,
0,2026-07-26T17:53:45Z,https://www.adzuna.ca/details/5816829234?utm_medium=api&utm_source=e90db681,BI Dashboard Developer,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgyOTIzNCIsInMiOiJTQnphWU8tTThSR0dnT19uMHJtZGlRIn0.z7T6xFYoY0vodeR1wEJJ-m12sMRQfT5WJXuENxaoKZ8,Adzuna::API::Response::Job,BI Dashboard Developer (M/F/D) Montréal | Permanent Contract | Full-Time Are you an BI Dashboard Developer or would you like to become one? We are looking for someone for our Montréal office’s! What will your role be? We are looking for a Business Intelligence (BI) Dashboard Developer to create and manage BI and analytics solutions that turn data into knowledge. You will enhance our business intelligence system to help the different business units make better decisions. Your main responsibiliti…,5816829234,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,permanent,full_time
0,2026-07-26T17:53:27Z,https://www.adzuna.ca/details/5816828936?utm_medium=api&utm_source=e90db681,IT Service Desk Technician - Level 2,-73.588138,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjgyODkzNiIsInMiOiJTQnphWU8tTThSR0dnT19uMHJtZGlRIn0.mXzlVQ3IfDcaS2CYgx68vqBp5bVDi16caVvHtbTXs-M,Adzuna::API::Response::Job,"IT Service Desk Technician - Level 2 (M/F/D) Temporary position | Full-Time | Montréal Are you an IT Technician or would you like to become one? If your answer is yes, it’s your lucky day as we are looking for a dynamic and talented person to join our team in Montréal! What will your role be? In this project, your main responsibilities will be: Manage escalations and follow up on requests and incidents. Receives, analyze and submit nonstandard requests from the business. Participate to all oper…",5816828936,45.544959,Adzuna::API::Response::Location,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Company,Scalian,it-jobs,IT Jobs,Adzuna::API::Response::Category,,,contract,full_time
