longitude,redirect_url,adref,id,title,salary_is_predicted,created,latitude,__CLASS__,description,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,contract_time,contract_type,salary_max,salary_min
-73.588138,https://www.adzuna.ca/details/5810849111?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0OTExMSIsInMiOiI3RFpCbk9tUThSR2F3YXRmN0xGUWVRIn0.3w0SLo8RLQNUAE4kWytn0Ljtjd1a-MV_rPDgv6q4QXc,5810849111,Analyste en intelligence de jeu,0,2026-07-22T07:30:39Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description Description de l'entreprise Ubisoft est une référence mondiale du jeu vidéo, avec des équipes réparties aux quatre coins du monde qui créent des expériences de jeu originales et mémorables, de Assassin’s Creed à Rainbow Six en passant par Just Dance et bien d’autres encore. Nous croyons que la diversité des points de vue fait progresser à la fois les joueurs et les équipes. Si vous êtes passionné·e par l’innovation et que vous souhaitez repousser les limites du d…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Ubisoft,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810849049?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0RaQm5PbVE4Ukdhd2F0ZjdMRlFlUSIsImkiOiI1ODEwODQ5MDQ5In0.eC07_H6jBSWSpbAACOH9OWntZ6l0kstbVYOxp6MrhUw,5810849049,Lead technique (Tech Lead) Agent Dev,0,2026-07-22T07:30:27Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description Tu connais ce moment où ton coding agent passe tous ses tests, le coverage est à 100%, et quelque chose feel off? Tu creuses, et tu réalises qu'il a modifié les assertions plutôt que de fixer le code. Il a triché. Si t'es le genre de personne qui a déjà vécu ça, qui a su pourquoi ça arrive et qui a architecturé la solution pour que ça n'arrive plus, on a quelque chose pour toi. Chez Vooban, on bâtit des systèmes agentiques pour un partenaire majeur dans un secteu…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Vooban,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810848701?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0RaQm5PbVE4Ukdhd2F0ZjdMRlFlUSIsImkiOiI1ODEwODQ4NzAxIn0.b6yUfFR51SRXEtANQj6cgI4nE3ln8jM5nbiDqK-grE4,5810848701,Technicien(ne) - Centre de services TI,0,2026-07-22T07:29:48Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description TEHORA est présentement à la recherche d’ un(e) technicien(ne) centre de services pour assurer le support TI de premier niveau, la gestion des appareils mobiles et la formation des utilisateurs au sein d’un organisme public emblématique de Montréal. Sans être exhaustifs, voici les services et livrables que devra fournir la personne retenue : Recevoir, analyser, catégoriser, prioriser et diagnostiquer les incidents entrants au centre de service; Assurer le support…",Adzuna::API::Response::Category,it-jobs,IT Jobs,TEHORA,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810848577?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0RaQm5PbVE4Ukdhd2F0ZjdMRlFlUSIsImkiOiI1ODEwODQ4NTc3In0.J4zEacU4Fomns0yff6Gw4pI1rvs8ng71rLHv627Jd24,5810848577,chef(fe) de produit (UI/UX) - Product Manager (UI/UX),0,2026-07-22T07:29:33Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description At OneSpan, we specialize in digital identity and anti-fraud solutions that create exceptional and secure experiences. Chez OneSpan , nous sommes spécialisés dans les solutions d'identité numérique et de lutte contre la fraude qui créent des expériences exceptionnelles et sécurisées. Nous sommes un leader mondial dans la fourniture de vérifications d'identité à haute assurance, de signature de transactions, d'authentification, de sécurité mobile, de flux de trava…",Adzuna::API::Response::Category,it-jobs,IT Jobs,OneSpan,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810848333?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0RaQm5PbVE4Ukdhd2F0ZjdMRlFlUSIsImkiOiI1ODEwODQ4MzMzIn0.eVptPH0I8CdmSiN2nCVZm4QiY9uiO006RCll60rsQMg,5810848333,Candidature spontanée / Spontaneous Application,0,2026-07-22T07:28:54Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description English to Follow: Qui sommes-nous Quadbridge est un fournisseur nord-américain de solutions informatiques en pleine croissance qui aide les entreprises à relever les défis complexes auxquels elles sont confrontées au quotidien, grâce à des partenariats solides avec des fournisseurs de technologies de pointe et à une étroite collaboration avec notre équipe et nos clients. Avec des bureaux à Kitchener , Montréal et Vancouver , nous nous efforçons de créer un milie…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Quadbridge,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810847896?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0Nzg5NiIsInMiOiI3RFpCbk9tUThSR2F3YXRmN0xGUWVRIn0.vYXSOVZWn71VQDxaWATl1BSoiCKXWBpS8RbbBoz438s,5810847896,"Administrateur(trice) de systèmes, TI interne",0,2026-07-22T07:27:42Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description Administrateur(trice) de systèmes, TI interne Qui nous sommes: Quadbridge est un fournisseur nord-américain de solutions informatiques en pleine croissance, qui permet aux entreprises de relever quotidiennement des défis complexes grâce à des partenariats solides avec des fournisseurs de technologies de pointe et à une étroite collaboration avec notre équipe et nos clients. Avec des bureaux à Kitchener, Montréal et Vancouver, nous nous efforçons de créer un lieu …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Quadbridge,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,permanent,,
-73.588138,https://www.adzuna.ca/details/5810847844?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0Nzg0NCIsInMiOiI3RFpCbk9tUThSR2F3YXRmN0xGUWVRIn0.esOFOC-0h9kXcsDiU0SykZZfNmnFGDi4V2fUyQPhWJc,5810847844,AI Application Developer,0,2026-07-22T07:27:30Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description AI Application Developer Who We Are: Quadbridge is a fast-growing North American IT solutions provider, empowering businesses to navigate complex challenges daily, through strong partnerships with leading technology providers and close collaboration with our team and customers. With locations in Kitchener, Montreal and Vancouver, we strive to create an energetic, fun workplace where ambitious, like-minded teammates collaborate, innovate, and thrive as we continue…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Quadbridge,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,permanent,,
-73.588138,https://www.adzuna.ca/details/5810847711?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0NzcxMSIsInMiOiI3RFpCbk9tUThSR2F3YXRmN0xGUWVRIn0.7F09LWcVuOenxigouFcfrCt_Ndw0ue9_UmCXqwrAD4w,5810847711,Applications pour les stages d'automne / Applications for fall internships,0,2026-07-22T07:27:16Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description Les dates de stage pour la session d’automne sont du 31 août au 11 décembre 2026. Minimum 3 jours par semaine au bureau. À noter que certaines de nos positions de stage sont entièrement en présentiel. Vous êtes étudiant(e) et recherchez une expérience professionnelle stimulante dans un environnement dynamique? Nous proposons des stages dans divers domaines tels que le développement logiciel, la sécurité, les ventes, le marketing, la chaîne d'approvisionnement, et…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Genetec,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,contract,,
-73.588138,https://www.adzuna.ca/details/5810847679?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0NzY3OSIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.HYHyd1mo78lZc4oigCz3BNC8UuB9_IbNH23qiR7Wcs4,5810847679,"Spécialiste, risques & prévention/Insider Risk & Data Loss Prevention Specialist",0,2026-07-22T07:27:10Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description:\n\nLa dynamique de votre équipe : Genetec est à la recherche d’un(e) spécialiste des risques internes et de la prévention des pertes de données (DLP) pour rejoindre son équipe de sécurité de l’information. Cette équipe travaille en étroite collaboration avec les équipes d’affaires et techniques afin de protéger Genetec, ses employés et ses clients contre les menaces internes et externes. Elle surveille les réseaux et les systèmes de l’entreprise, tout en assuran…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Genetec,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810847523?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0NzUyMyIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.EN78ya2xzTiFJoMbkU73-h6AjJaohS8-eaHZZI5LR_w,5810847523,Développeur.euse logiciel senior.e - infrastructure de la plateforme de données,0,2026-07-22T07:26:47Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description Construis les fondations des plateformes de données à grande échelle Et si tu pouvais façonner l'infrastructure qui propulse des plateformes de données utilisées à l'échelle de toute une entreprise? Chez Coveo, tu joueras un rôle clé dans la fiabilité, la performance et l'optimisation des coûts de nos environnements Snowflake et Databricks. Tu rejoindras une équipe qui considère l'infrastructure comme un produit, avec un fort sentiment d'appropriation. Ton leader…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Coveo Solutions,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810847352?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0NzM1MiIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.f5xt4lvmhrQBuhSGH-udRclcpW4k2daqrv4bc0SxSvU,5810847352,IT Manager,0,2026-07-22T07:26:30Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description About Nakisa Nakisa is a global leader in AI-powered enterprise software for Human Resources, Financial Management, and Commercial Real Estate (CRE). Our cloud platform powers mission-critical operations for 1,100 organizations in 135 countries and serves millions of users. We are building the next wave of enterprise applications with Nakisa AI. Our products use retrieval-augmented generation (RAG) with secure API integrations to large language models. Customer d…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Nakisa,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810847298?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDg0NzI5OCIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.VWZBQwEygIYxvNoxF9rvcAjPJW3nbJwq-3onpxbjKiI,5810847298,Développeur(euse) logiciel / Software Developer - Edge OS,0,2026-07-22T07:26:21Z,45.544959,Adzuna::API::Response::Job,"Job Description Job Description Qui sommes-nous? : Fournisseur chef de file de technologie pour des solutions unifiées en intelligence d’affaires, sécurité physique, sécurité publique et opérations. Genetec développe des logiciels à plate-forme ouverte, de l’équipement informatique et des services basés sur le cloud pour le secteur de la sécurité physique et de la sécurité publique. Son produit phare, Security Center, unifie la vidéosurveillance IP, le contrôle d'accès et la reconnaissance auto…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Genetec,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810791684?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDc5MTY4NCIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.JxcQRRCTc8rhizC0Qru6CzyoKtI1gJTMsd9On3Mj-6o,5810791684,Chargé de projet Oracle FMW,0,2026-07-22T06:40:18Z,45.544959,Adzuna::API::Response::Job,"TEHORA est présentement à la recherche d’ un Chargé de projet Oracle FMW afin de soutenir la réalisation de projets stratégiques liés aux plateformes Oracle Fusion Middleware. La ressource jouera un rôle central dans la planification, la coordination, le suivi et la gouvernance des initiatives technologiques touchant les environnements Oracle du client. Sans être exhaustifs, voici les services et livrables que devra fournir la personne retenue : Planifier, coordonner et contrôler les projets te…",Adzuna::API::Response::Category,it-jobs,IT Jobs,TEHORA,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.588138,https://www.adzuna.ca/details/5810791639?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDc5MTYzOSIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.hTjqqjKGNkWkg7pg4CyQNZM1YMfrisqEY3GdQ0tRFaY,5810791639,Conseiller en infrastructure Oracle Fusion Middleware (FMW),0,2026-07-22T06:40:17Z,45.544959,Adzuna::API::Response::Job,"TEHORA est présentement à la recherche d’un Conseiller en infrastructure Oracle Fusion Middleware (FMW) afin de participer à l’exploitation, à l’entretien, à l’administration et à l’évolution des environnements Oracle Fusion Middleware d’un client d’envergure. La ressource contribuera à la gestion des incidents, des demandes de service, des changements technologiques ainsi qu’au maintien de la stabilité et de la performance des plateformes Oracle critiques. Sans être exhaustifs, voici les servi…",Adzuna::API::Response::Category,it-jobs,IT Jobs,TEHORA,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.588138,https://www.adzuna.ca/details/5810791679?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTXBsZ25lbVE4UkdFeE81SzlyYXVtUSIsImkiOiI1ODEwNzkxNjc5In0.PeIDbRvDBDIf_ngjm6BPzktcqtSDycIfyQgnuBUSrzc,5810791679,Conseiller en infrastructure infonuagique OCI,0,2026-07-22T06:40:17Z,45.544959,Adzuna::API::Response::Job,"TEHORA est présentement à la recherche d’ un Conseiller en infrastructure infonuagique OCI afin de participer à la gestion, à l’exploitation et à l’évolution des infrastructures Oracle Cloud Infrastructure (OCI). Sans être exhaustifs, voici les services et livrables que devra fournir la personne retenue : Administrer les infrastructures Oracle Cloud Infrastructure (OCI); Mettre en place et maintenir les composantes réseau, stockage et sécurité; Participer aux migrations infonuagiques; Optimiser…",Adzuna::API::Response::Category,it-jobs,IT Jobs,TEHORA,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.588138,https://www.adzuna.ca/details/5810791636?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTXBsZ25lbVE4UkdFeE81SzlyYXVtUSIsImkiOiI1ODEwNzkxNjM2In0.AsrcyoqP7Z97E4xF10tRrK2PAqDegMT7APrCrjElV_8,5810791636,Développeur Oracle Designer,0,2026-07-22T06:40:17Z,45.544959,Adzuna::API::Response::Job,"TEHORA est présentement à la recherche d’un Développeur Oracle Designer afin de soutenir l’évolution et le maintien des applications Oracle développées avec Oracle Designer et Headstart. Sans être exhaustifs, voici les services et livrables que devra fournir la personne retenue : Développer et maintenir les composantes Oracle Designer; Participer à la conception technique des solutions; Effectuer les analyses et les développements requis; Réaliser les essais et validations techniques; Collabore…",Adzuna::API::Response::Category,it-jobs,IT Jobs,TEHORA,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.588138,https://www.adzuna.ca/details/5810482126?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTXBsZ25lbVE4UkdFeE81SzlyYXVtUSIsImkiOiI1ODEwNDgyMTI2In0.-IURmmM-TnsqDqY33wE0oZNpOTmnuEMO7eLYx2VvpCg,5810482126,Lead Front & Back-End Developer,0,2026-07-22T03:34:29Z,45.544959,Adzuna::API::Response::Job,"Job Description As a Lead Front & Back-End Developer at Astucemedia, you will bridge the gap between high-level architectural vision and daily execution. Working in a high-collaboration environment, you will partner closely with our Technical Project Manager (TPM) and Principal Architect, while being supported by Staff/Senior Developers in both Front-end and Back-end. This role requires a balanced 30/70 split between people management and technical oversight. You thrive in fast-paced environmen…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Astucemedia,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810482214?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTXBsZ25lbVE4UkdFeE81SzlyYXVtUSIsImkiOiI1ODEwNDgyMjE0In0.YqfECqna0452Gsi_SzCxAyyYCEnMfGsOZ_tggLXvwiU,5810482214,Développeur.euse logiciel Sénior - (Online services - Hosting Platforms),0,2026-07-22T03:34:29Z,45.544959,Adzuna::API::Response::Job,"Description du poste Au sein de l’équipe Online services à Ubisoft Montréal, vous joignez l’équipe responsable de faire le pont vers les services en ligne d’Ubisoft pour tous les studios et tous les titres. Votre travail a un impact direct sur la fiabilité, la latence et la sécurité du trafic destiné aux joueuses et joueurs, pour des centaines de millions d’utilisateurs et utilisatrices. Vous travaillerez étroitement avec une équipe multidisciplinaire de programmeurs, programmeuses, SRE et stud…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Ubisoft,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810482084?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDQ4MjA4NCIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.x37HL4iVmejai-F8o_CaFsVw2aaMa6XHAxHh4PgREoU,5810482084,Développeur.euse logiciel Sénior - (Online Services - Crossroads),0,2026-07-22T03:34:28Z,45.544959,Adzuna::API::Response::Job,"Description du poste Au sein du groupe Online Services, l’équipe Crossroads est à la recherche de Développeur ou développeuse logiciel expérimenté.e.s afin de contribuer au développement, à l’évolution et à la stabilisation de services critiques utilisés à large échelle dans les jeux Ubisoft. Nous recherchons une personne motivée à travailler sur des services ayant déjà un historique important, et qui est stimulée par les défis de restructuration, d’optimisation et d’amélioration continue dans …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Ubisoft,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810482054?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDQ4MjA1NCIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.cu1YQUXzJxvDHQIUe5jQFxpnxTEKJXN7cARvfbaCmJs,5810482054,Développeur.euse logiciel Sénior (Online services - player identity),0,2026-07-22T03:34:28Z,45.544959,Adzuna::API::Response::Job,"Description du poste Chez Ubisoft, l’équipe Online services - player identity est à la recherche de développeurs ou développeuses logiciels expérimenté(e)s pour contribuer à la conception et à l’évolution des services qui gèrent l’identité des joueurs à travers les jeux et les expériences en ligne d’Ubisoft. Comme ces services soutiennent plusieurs initiatives stratégiques au sein d’Ubisoft, vous contribuerez à la conception et au développement de solutions robustes, évolutives et sécurisées. V…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Ubisoft,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810481747?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDQ4MTc0NyIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.ftGNy77xgfe8kZ9SOnlLDBGX7yBjHwzUoN5SKwQJyXM,5810481747,Senior ERP Implementation Consultant,0,2026-07-22T03:34:26Z,45.544959,Adzuna::API::Response::Job,"Job Description What you’ll do: The Senior Consultant is responsible for providing strategic and operational consulting services to Acumatica customers following their go-live phase. This role serves as a trusted advisor to long-term customers, helping them maximize their Acumatica investments through continuous business process optimization, adoption guidance, technical consultation, and relationship management. The ideal candidate combines strong functional ERP expertise with the ability to d…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Acumatica,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5810461078?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDQ2MTA3OCIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.M2wndJYBMDhkqUMNX_UzaFeMcnZgsQjWKIjaRku5qLk,5810461078,Installateur en système de sécurité,0,2026-07-22T02:47:07Z,45.544959,Adzuna::API::Response::Job,"Technicien(ne) en sécurité électronique Terrebonne | Temps plein *Tu as tes cartes en main? Profite d'un véhicule fourni dès le départ et propulse ta carrière en devenant chef d'équipe dans la prochaine année* Chez EVOC Sécurité , tu n'es pas un numéro. Établis à Terrebonne, il s'agit d'une équipe solide et humaine, spécialisée dans les systèmes commerciaux (surveillance vidéo, contrôle d'accès, alarme). Ici, on prend le temps de bien faire les choses, et la fidélité de nos techniciens en est l…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Avizia RH,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,permanent,,
-73.573934,https://www.adzuna.ca/details/5810415612?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDQxNTYxMiIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.4p0uy_4AwP1XZFyVAV3hDzc8gxnaFA-ir48UcUc2XuU,5810415612,Conseiller DevOps / DevSecOps,0,2026-07-22T01:12:22Z,45.503528,Adzuna::API::Response::Job,"À propos d’IT Unlock IT Unlock est un expert en transformation numérique. Nous accompagnons nos clients avec des solutions sur mesure allant de l’intégration de l’IA à la modernisation des ERP et CRM, en passant par l’analyse avancée des données. Notre mission est d’aider les entreprises à accélérer leur croissance grâce aux bonnes technologies et aux meilleurs talents TI. Notre culture Vous rejoindrez une équipe multiculturelle, ambitieuse et collaborative où la performance, l’apprentissage et…",Adzuna::API::Response::Category,it-jobs,IT Jobs,IT UNLOCK CONSULTING INC.,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",,permanent,,
-74.16187,https://www.adzuna.ca/details/5810249954?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDI0OTk1NCIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.WDZhw8eBmQitLNA88TFyYowHCvCxHSyAhCQe4Cqq6Fk,5810249954,Contrôleur-Contrôleuse,0,2026-07-21T21:59:04Z,45.89837,Adzuna::API::Response::Job,"Qui sommes-nous ? Médialo est le résultat d’une évolution d’affaires médiatique commencée il y a plus de 17 ans. Créatrice de contenu multiplateforme pour nos journaux et magazines l’entreprise a pour mission de révolutionner l’expérience client en offrant des solutions multicanaux intégrées et sur mesure, qui ouvrent la porte à un avenir nouveau pour nos lecteurs et nos acteurs de marchés locaux. Nous comptons sur une équipe de plus de 70 employés et un réseau de 12 publications locales, plus …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Médialo Inc.,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Laurentides', ""Les Pays-d'en-Haut"", 'Saint-Sauveur']",Adzuna::API::Response::Location,"Saint-Sauveur, Les Pays-d'en-Haut",full_time,permanent,,
-73.56799,https://www.adzuna.ca/land/ad/5810124807?se=MplgnemQ8RGExO5K9raumQ&utm_medium=api&utm_source=e90db681&v=4F4801252539DDDD3D18D5051BAAAAEF2E5B4DDB,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTXBsZ25lbVE4UkdFeE81SzlyYXVtUSIsImkiOiI1ODEwMTI0ODA3In0.C0lQhYuvxo-G0A6ra97FhU-lWaKtYmEka3_HksFczmw,5810124807,Software Architect,0,2026-07-21T20:47:49Z,45.49365,Adzuna::API::Response::Job,"Be a part of our mission! As a world leader in creating comfortable, sustainable, and efficient climate solutions for buildings, homes and transportation, it's our responsibility to put the planet first. For us at Trane Technologies , and through our businesses including Trane® and Thermo King , sustainability is not just how we do business—it is our business. Do you dare to look at the world's challenges and see impactful possibilities? Do you want to contribute to making a better future? If t…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Trane Technologies,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",,,,
-73.588138,https://www.adzuna.ca/details/5809941254?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTk0MTI1NCIsInMiOiJNcGxnbmVtUThSR0V4TzVLOXJhdW1RIn0.e6mQdKPbFcTGrbkXssPyiBUYqN0tMrSfYUy10rF8f78,5809941254,Customer Experience Consultant,0,2026-07-21T19:07:46Z,45.544959,Adzuna::API::Response::Job,"The application window is expected to close on: 08/20/2026Job posting may be removed earlier if the position is filled or if a sufficient number of applications are received. Customer Experience Consultant -Campus Introduction We design, implement, and optimize Cisco technology to solve real-world business problems. We translate complex requirements into technical architectures that drive results. By aligning our work with customer goals, we ensure that every deployment delivers measurable impa…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Cisco Systems,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.480282,https://www.adzuna.ca/details/5809940549?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTXBsZ25lbVE4UkdFeE81SzlyYXVtUSIsImkiOiI1ODA5OTQwNTQ5In0.m3H5sn1TZt-eglgUSl__Rkdv1TgWV1u4-OWx0n9V7p8,5809940549,"People & Culture Business Partner/ Partenaire d'affaires, Talents et culture",0,2026-07-21T19:07:44Z,45.531116,Adzuna::API::Response::Job,"The role Earth Rated is built on innovation, and we're on a mission to make life with dogs simpler and better. Our products are in the hands of four million people every day, in homes around the world. Right now, we're leading a workforce transformation — rethinking how work gets done, how teams are structured, and how AI reshapes what a modern company looks like from the inside out. People & Culture is central to that transformation — strategic, valued, and helping build what comes next. As a …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Earth Rated,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Longueuil']",Adzuna::API::Response::Location,"Longueuil, Champlain",,,,
